customer_ID,monthly_charges,total_charges,avg_monthly_spend,revenue_loss_to_churn
0168-XZKBB,86.85,1564.4,82.33684211,0
3785-NRHYR,19.65,19.65,19.65,0
5196-SGOAK,75.7,75.7,75.7,75.7
4537-DKTAL,45.55,84.4,42.2,0
7072-MBHEV,78.1,864.85,78.62272727,0
5602-BVFMK,19.3,228.75,19.0625,0
6297-NOOPG,110.5,7752.05,110.7435714,0
1891-UAWWU,90.8,1951,97.55,1816
8204-TIFGJ,20.3,470.6,20.46086957,0
8050-DVOJX,81.35,4060.9,82.8755102,0
6108-OQZDQ,97.95,384.5,96.125,391.8
0363-QJVFX,108.15,3432.9,107.278125,3460.8
8903-XEBGX,55.3,108.65,54.325,0
8169-SAEJD,56.55,3952.65,57.28478261,0
9840-DVNDC,80.5,463.05,77.175,483
1089-XZWHH,19.7,494.05,20.58541667,0
2325-WINES,104.05,3416.85,106.7765625,0
6064-ZATLR,52.85,1498.65,55.50555556,0
3096-JRDSO,104.3,2867.75,106.212963,2816.1
7824-PANSQ,80.65,4807.35,82.88534483,0
8042-JVNFH,71.35,71.35,71.35,71.35
9648-BCHKM,24.65,471.35,26.18611111,0
2888-ADFAO,21.3,1041.8,22.16595745,0
8707-HOEDG,110.2,7689.8,109.8542857,0
3374-LXDEV,89.4,1132.35,87.10384615,1162.2
4072-IPYLT,51.05,1815,50.41666667,0
7167-PCEYD,19.8,1311.3,19.57164179,0
4936-YPJNK,19.9,199.45,19.945,0
1580-BMCMR,87.3,1637.3,86.17368421,0
4817-KEQSP,19.85,1326.35,18.68098592,0
6408-WHTEF,89.4,6376.55,88.56319444,0
9251-AWQGT,20,935.9,19.49791667,0
8749-CLJXC,20.05,20.05,20.05,0
7989-VCQOH,83.25,1611.15,89.50833333,0
5049-GLYVG,20.6,20.6,20.6,20.6
4199-QHJNM,102.9,6989.7,104.3238806,0
8882-TLVRW,39.1,2779.5,40.2826087,0
5883-GTGVD,99.95,1931.75,101.6710526,1899.05
5135-GRQJV,114.5,8331.95,115.7215278,0
2384-OVPSA,20.2,735.9,19.36578947,0
1371-WEPDS,55.8,2283.3,57.0825,0
3580-GICBM,24.2,1445.2,23.69180328,0
4817-QRJSX,81,818.05,81.805,810
9730-DRTMJ,72.8,2333.05,72.9078125,0
4686-UXDML,99.85,1992.55,94.88333333,0
3349-ANQNH,99.5,5890,99.83050847,0
2398-YPMUR,70.15,916.75,70.51923077,911.95
0932-YIXYU,20.25,1029.8,21.9106383,0
7480-SPLEF,26,1796.55,26.03695652,0
7636-XUHWW,19.9,33.7,16.85,0
1431-CYWMH,19.05,454.05,20.63863636,0
5937-EORGB,96.5,1392.25,92.81666667,0
6349-JDHQP,19.85,1049.6,19.80377358,0
5539-HIVAK,25.7,734.6,26.23571429,0
5847-MXBEO,20.3,475.1,21.59545455,0
9985-MWVIX,70.15,70.15,70.15,70.15
4583-PARNH,91.55,1540.05,96.253125,0
1116-FRYVH,39.4,1978.65,41.221875,0
1421-HCERK,105.7,3181.8,106.06,0
9633-XQABV,70.25,229.7,76.56666667,0
0716-BQNDX,93.75,5625.55,98.69385965,0
1265-XTECC,96.55,6581.9,96.79264706,6565.4
1183-CANVH,60,1347.15,58.57173913,0
1972-XMUWV,59.8,3808.2,58.58769231,0
8679-LZBMD,90.65,3974.15,90.32159091,0
3407-JMJQQ,109,7661.8,107.9126761,0
6252-DFGTK,68.1,2479.25,67.00675676,0
1539-LNKHM,20.4,266.6,22.21666667,0
8645-KOMJQ,81.95,5601.4,81.17971014,0
0289-IVARM,60.55,1982.6,56.64571429,0
9761-XUJWD,65.6,339.9,67.98,0
4057-FKCZK,82.5,4828.05,83.24224138,0
4291-TPNFG,82.3,5980.55,83.06319444,0
6087-YPWHO,68.15,4808.7,66.7875,0
3090-QFUVD,20.3,20.3,20.3,0
2237-ZFSMY,95.55,3692.85,94.68846154,3726.45
1722-LDZJS,20.2,1068.15,20.15377358,0
1818-ESQMW,89.2,2383.6,88.28148148,0
4871-JTKJF,69.65,69.65,69.65,69.65
1415-YFWLT,89.3,89.3,89.3,89.3
7401-RUBNK,74.8,1438.05,79.89166667,0
0506-YLVKJ,20.2,917.45,19.94456522,0
8661-BOYNW,84.4,6096.45,84.67291667,0
6711-VTNRE,87.55,3078.1,85.50277778,3151.8
4815-GBTCD,25.15,99.95,24.9875,0
2805-AUFQN,19.8,475.2,19.008,0
0980-PVMRC,50.85,2036.55,50.91375,0
7233-DRTRF,102.4,6444.05,102.2865079,0
3500-RMZLT,96.3,1426.75,95.11666667,1444.5
3873-NFTGI,55.5,767.55,54.825,0
1162-ECVII,109.75,7932.5,110.1736111,0
7048-GXDAY,106.4,4040.65,103.6064103,0
8571-ZCMCX,60,2768.65,58.90744681,0
1169-WCVAK,88.8,1672.35,88.01842105,0
4548-SDBKE,85.2,474.8,94.96,426
8066-POXGX,35.1,446.1,34.31538462,456.3
7129-CAKJW,80.05,1345.65,79.15588235,0
8695-ARGXZ,75.55,2425.4,71.33529412,0
3570-YUEKJ,49.55,2077.95,49.475,0
4143-OOBWZ,81.3,416.3,83.26,406.5
1555-HAPSU,23.9,1663.5,23.42957746,0
1697-NVVGY,66.4,1286.05,67.68684211,0
7854-EKTJL,19.6,35.85,17.925,39.2
8464-EETCQ,18.8,1094.35,19.19912281,0
2419-FSORS,108.4,7719.5,107.2152778,0
8132-YPVBX,85.95,514.6,85.76666667,0
9102-IAYHT,85.45,1451.6,85.38823529,1452.65
6754-LZUKA,80.9,4932.5,80.86065574,0
3422-LYEPQ,71,71,71,71
8099-MZPUJ,111.8,5443.65,113.409375,0
0787-LHDYT,20.6,330.25,20.640625,0
2642-DTVCO,85.05,746.5,82.94444444,765.45
0374-IOEGQ,44.6,122.7,40.9,0
4361-JEIVL,44.4,44.4,44.4,44.4
3197-NNYNB,105.1,6631.85,102.0284615,0
3396-DKDEL,115.15,8250,117.8571429,0
1752-OZXFY,59.8,3561.15,59.3525,0
9066-QRSDU,26.3,1763.55,25.55869565,0
9112-WSNPU,70.55,2419,69.11428571,0
9867-NNXLC,20.05,470.2,21.37272727,0
5321-NTRKC,79.85,5234.95,79.31742424,0
1363-TXLSL,70.3,70.3,70.3,70.3
9507-EXLTT,79.35,79.35,79.35,79.35
3161-GETRM,90.05,3097,91.08823529,0
0402-OAMEN,24.45,1709.1,23.7375,0
6933-VLYFX,59.95,1848.8,59.63870968,0
6754-WKSHP,25.35,723.3,24.11,0
9846-GKXAS,90.8,809.75,89.97222222,817.2
6017-PPLPX,70.45,1470.95,73.5475,1409
4976-LNFVV,34.3,577.15,30.37631579,0
5055-MGMGF,105.05,6914.95,106.3838462,0
4641-FROLU,19.3,602.9,20.09666667,0
2862-JVEOY,19.15,124.4,20.73333333,0
2969-QWUBZ,51.4,96.8,48.4,0
9822-BIIGN,71.85,3827.9,72.2245283,0
2077-MPJQO,75.4,533.05,76.15,0
1534-OULXE,49.7,2961.4,48.54754098,0
7136-RVDTZ,45.25,3264.45,46.635,3167.5
2971-SGAFL,78.75,995.35,76.56538462,0
1480-IVEVR,81.6,2815.25,80.43571429,0
2905-KFQUV,70.4,154.8,77.4,0
4581-SSPWD,75.8,246.3,82.1,227.4
3370-HXOPH,76.1,257.6,85.86666667,0
9391-YZEJW,94,5757.2,92.85806452,0
9958-MEKUC,103.95,7517.7,104.4125,0
0281-CNTZX,19.95,1234.8,19.6,0
6927-WTFIV,71.3,1389.2,69.46,1426
4118-CEVPF,110.8,3836.3,109.6085714,0
3398-ZOUAA,69.1,1474.75,70.22619048,1451.1
9114-VEPUF,96.1,6001.45,96.79758065,0
7876-BEUTG,48.8,720.1,48.00666667,0
2338-BQEZT,50.55,2832.75,51.50454545,0
9873-MNDKV,44.65,472.25,42.93181818,0
0378-NHQXU,88.25,1460.65,85.92058824,1500.25
8241-JUIQO,19.45,1336.35,21.90737705,0
2194-IIQOF,89.3,6388.65,89.98098592,0
4512-ZUIYL,70,153.05,76.525,140
9631-RXVJM,19.25,677.9,19.36857143,0
9584-EXCDZ,70.5,1165.6,68.56470588,0
7969-AULMZ,97.35,2119.5,100.9285714,2044.35
5093-FEGLU,19.65,921.55,19.60744681,0
2621-UDNLU,20.85,72,24,0
7526-IVLYU,19.65,68.35,22.78333333,0
2428-HYUNX,19.35,847.25,19.25568182,0
9214-EKVXR,44,44,44,0
3410-MHHUM,94.4,4295.35,97.62159091,0
0568-ONFPC,25.9,135,27,129.5
0733-VUNUW,55.65,1400.55,58.35625,1335.6
4550-EVXNY,69.65,69.65,69.65,69.65
2122-YWVYA,75.4,1380.4,76.68888889,0
2968-SSGAA,100.6,1060.2,106.02,1006
2296-DKZFP,71,4386.2,67.48,0
4844-JJWUY,86,86,86,86
6777-TGHTM,106.95,5785.5,109.1603774,5668.35
8909-BOLNL,21.2,52.05,17.35,0
6603-YRDCJ,61.05,2018.4,61.16363636,0
3538-WZPHD,29.6,79.45,26.48333333,88.8
3229-USWAR,79.95,2727.3,80.21470588,0
2138-VFAPZ,19.7,263.65,18.83214286,0
6131-JLWZM,20.3,275.4,21.18461538,0
4785-QRJHC,59.9,2816.65,61.23152174,2755.4
0269-XFESX,24.35,538.5,23.41304348,0
1709-EJDOX,19.75,948.9,20.1893617,0
4316-XCSLJ,50.3,846.8,49.81176471,0
8610-WFCJF,95.6,4783.5,97.62244898,4684.4
9693-XMUOB,50.25,2997.45,50.80423729,0
0383-CLDDA,85.35,5897.4,85.46956522,0
4905-JEFDW,41.6,470.6,42.78181818,457.6
2709-UQGNP,51.65,524.5,52.45,0
3549-ZTMNH,24,269.65,22.47083333,0
7881-INRLC,100.85,4740,105.3333333,4538.25
8033-ATFAS,59.85,2341.5,60.03846154,0
1635-NZATJ,25.45,1789.65,25.20633803,0
0562-HKHML,23.9,1626.4,22.90704225,0
8277-RVRSV,24.15,800.3,24.25151515,0
9943-VSZUV,75.7,5060.85,75.53507463,0
0117-LFRMW,40.2,1448.8,39.15675676,1487.4
6172-FECYY,84.5,4254.85,86.83367347,4140.5
7054-ENNGU,50.85,466.6,51.84444444,0
1455-HFBXA,91.6,4627.8,88.99615385,0
9402-CXWPL,98.9,6838.6,97.69428571,0
1628-BIZYP,85,85,85,0
1965-AKTSX,78.95,1101.85,78.70357143,1105.3
0082-LDZUE,44.3,44.3,44.3,0
4786-UKSNZ,20.2,20.2,20.2,20.2
5343-SGUBI,80.2,4297.6,82.64615385,0
0856-NAOES,60.9,414.1,69.01666667,0
1976-AZZPJ,34.2,256.6,36.65714286,0
7248-VZQLC,85.2,3969.35,84.45425532,4004.4
6156-UZDLF,87.15,2274.1,87.46538462,0
3099-OONVS,54.3,1296.8,51.872,0
9500-WBGRP,19.1,1268.85,18.38913043,0
5183-KLYEM,112.75,8192.6,113.7861111,0
5144-PQCDZ,19.95,59.25,14.8125,0
8514-VZHEB,19.5,1147.85,19.45508475,0
6625-IUTTT,65.55,4361.55,65.09776119,0
9355-NPPFS,78.8,2006.1,77.15769231,0
0068-FIGTF,78.2,2078.95,76.99814815,0
5965-GGPRW,105.25,7609.75,105.6909722,0
8035-PWSEV,89.25,487.05,81.175,0
2236-HILPA,20.65,1218.45,19.65241935,0
1840-BIUOG,68.7,1416.2,70.81,0
1356-MKYSK,78.65,483.3,80.55,0
6080-LNESI,24.75,1234.6,24.20784314,0
1830-IPXVJ,19.75,1311.6,21.50163934,0
5828-DWPIL,89.1,5618.3,90.61774194,0
8398-TBIYD,84.7,6185.15,85.90486111,0
0011-IGKFF,98,1237.85,95.21923077,1274
4192-GORJT,94.45,498.1,99.62,472.25
6496-SLWHQ,105,294.45,98.15,315
9912-GVSEQ,93.85,2381.55,91.59807692,2440.1
2931-FSOHN,59.9,788.35,60.64230769,0
9418-RUKPH,19.95,756.4,19.90526316,0
5383-MMTWC,84,613.4,76.675,672
9971-ZWPBF,108.9,3625.2,106.6235294,0
4712-AUQZO,33.6,550.35,30.575,0
9711-FJTBX,85.85,4793.8,85.60357143,0
2908-ZTPNF,34.85,1267.2,35.2,0
7240-ETPTR,48.75,442.2,49.13333333,438.75
2202-CUYXZ,84.85,84.85,84.85,84.85
5995-OIGLP,56.65,654.85,54.57083333,679.8
8421-WZOOW,95.3,5567.45,97.6745614,0
6261-RCVNS,73.9,3160.55,75.25119048,3103.8
7951-QKZPL,24.5,740.3,22.43333333,808.5
1414-YADCW,84.6,5706.2,81.51714286,0
8756-RDDLT,44.95,3085.35,45.37279412,0
2862-PFNIK,24.7,24.7,24.7,0
5816-QVHRX,100.3,3541.4,95.71351351,0
4430-YHXGG,25.45,84.2,21.05,0
6888-SBYAI,50.7,50.7,50.7,0
7395-XWZOY,55,1165.55,58.2775,0
7169-YWAMK,68.4,4855.35,67.43541667,0
3640-PHQXK,89.9,2806.9,90.54516129,2786.9
6877-LGWXO,78.55,1422.65,79.03611111,1413.9
6859-RKMZJ,55.05,608.15,55.28636364,0
2729-VNVAP,19.8,641.35,19.43484848,0
2957-JIRMN,84.45,4959.15,79.98629032,0
2049-BAFNW,35.9,35.9,35.9,0
3842-QTGDL,80.75,1321.3,82.58125,0
7163-OCEQI,78.65,1663.75,75.625,0
9782-LGXMC,61.75,3024.15,61.71734694,0
5975-BAICR,63.7,2188.5,60.79166667,0
8019-ENHXU,99.45,4138.05,98.525,4176.9
5167-GBFRE,25.2,102.5,25.625,100.8
9033-EOXWV,74.05,872.65,72.72083333,888.6
4673-KKSLS,87.6,2724.25,87.87903226,0
4853-OITSN,89.15,413.25,82.65,0
9800-OUIGR,20,1374.2,20.82121212,0
1324-NLTJE,55,757.1,50.47333333,825
2324-EFHVG,104.4,6692.65,104.5726563,0
7094-MSZAO,20.05,218.5,21.85,0
1522-VVDMG,89.75,608.8,86.97142857,628.25
6907-CQGPN,34.3,1004.75,34.64655172,0
0780-XNZFN,20.65,1125.6,19.74736842,0
0239-OXEXL,84.25,3847.6,83.64347826,0
2675-IJRGJ,19.65,978,18.45283019,0
7049-GKVZY,79.85,1387.35,81.60882353,0
8577-QSOCG,20.2,746.05,19.63289474,0
3721-CNZHX,19.8,304.6,20.30666667,0
0212-ISBBF,50.35,1098.85,49.94772727,0
9185-TQCVP,85.15,1139.2,81.37142857,1192.1
3585-YNADK,74.6,4368.95,76.64824561,0
5271-DBYSJ,79.15,827.7,75.24545455,0
1099-GODLO,20.35,20.35,20.35,0
6828-HMKWP,21.05,262.05,21.8375,0
5567-WSELE,94.6,279.55,93.18333333,283.8
1472-TNCWL,94.7,3512.5,97.56944444,0
8063-RJYNF,94.25,1483.25,92.703125,1508
0687-ZVTHB,72.45,4653.85,71.59769231,4709.25
2080-GKCWQ,74.95,151.75,75.875,0
9661-ACXBS,105.2,4400.75,104.7797619,4418.4
2193-SFWQW,111.95,8033.1,111.5708333,0
5656-JAMLX,19.85,1253.65,20.22016129,0
3462-BJQQA,89.75,552.65,92.10833333,0
0442-TDYUO,20.05,1036,21.58333333,0
6733-LRIZX,108.95,4025.5,115.0142857,0
9503-XJUME,19.65,928.4,17.85384615,0
4367-NHWMM,24.9,24.9,24.9,0
3727-RJMEO,82.85,460.25,76.70833333,497.1
3779-OSWCF,93.2,6506.15,91.63591549,0
6736-DHUQI,84.8,5598.3,83.55671642,0
3915-ODIYG,71.75,4374.55,72.90916667,0
1360-RCYRT,30.35,678.75,29.51086957,0
2724-FJDYW,54.85,2191.7,56.1974359,0
4451-RWASJ,19.5,239.75,15.98333333,0
6646-VRFOL,103.85,5485.5,103.5,5504.05
3460-TJBWI,24.2,609.05,25.37708333,0
5917-HBSDW,19.35,683.75,18.47972973,0
5685-IIXLY,83.6,404.2,80.84,418
5671-UUNXD,100.65,5189.75,103.795,0
0956-ACVZC,94.1,5060.9,93.72037037,0
2325-NBPZG,74.55,233.65,77.88333333,0
4250-ZBWLV,108.45,7176.55,105.5375,7374.6
4482-FTFFX,56.15,291.45,58.29,0
8859-DZTGQ,20.35,689.75,20.90151515,0
0440-MOGPM,80.55,3263.9,79.60731707,0
0020-JDNXP,61.25,1993.2,58.62352941,0
3752-CQSJI,20.45,254.5,19.57692308,0
5025-GOOKI,18.9,347.65,17.3825,0
4698-KVLLG,19.6,967.9,18.97843137,0
5095-AESKG,91.5,242.95,80.98333333,274.5
2887-JPYLU,45.2,1841.9,44.92439024,0
4770-QAZXN,19.45,232.1,17.85384615,0
4896-CPRPF,25.45,809.25,23.12142857,0
1871-MOWRM,80.85,866.45,72.20416667,970.2
9714-EDSUC,94.9,360.55,90.1375,0
2027-OAQQC,49.05,2076.2,48.28372093,2109.15
0282-NVSJS,29.3,355.9,29.65833333,0
9090-SGQXL,105.3,7299.65,107.3477941,7160.4
6595-YGXIT,88.95,2291.2,91.648,2223.75
7353-YOWFP,20.25,129.15,18.45,0
9835-ZIITK,110.85,7491.75,113.5113636,7316.1
8008-ESFLK,110.5,5835.5,110.1037736,0
7537-CBQUZ,109.4,7031.45,111.6103175,0
1555-DJEQW,114.2,7723.9,110.3414286,7994
5649-TJHOV,36.5,1032,38.22222222,985.5
0519-XUZJU,70.75,70.75,70.75,70.75
3363-EWLGO,19.95,109.6,21.92,0
4750-UKWJK,19.6,727.8,19.67027027,0
6338-AVWCY,40.15,130.75,43.58333333,120.45
1689-YQBYY,76.6,893,74.41666667,0
4487-ZYJZK,19.6,763.1,20.08157895,0
2959-FENLU,85.3,781.4,86.82222222,0
0708-LGSMF,65.85,902.25,69.40384615,0
9253-QXKBE,94.45,2653.65,91.50517241,2739.05
7634-HLQJR,20.05,1016.7,21.63191489,0
0487-RPVUM,99.4,5943.65,97.43688525,0
4079-ULGFR,20,275.7,17.23125,0
2516-XSJKX,78.45,3126.45,76.25487805,0
0057-QBUQH,25.1,1070.15,24.8872093,0
9445-SZLCH,97.35,3457.9,96.05277778,3504.6
6599-SFQVE,55,340.4,56.73333333,0
8331-ZXFOE,71.1,4299.2,74.12413793,0
4003-FUSHP,61.55,1093.2,57.53684211,0
0356-ERHVT,45.9,521.9,47.44545455,0
7325-ENZFI,40.3,1630.4,41.80512821,0
4884-ZTHVF,87.1,713.6,89.2,0
3920-HIHMQ,49.5,1265.65,48.67884615,0
3055-OYMSE,73.8,4003.85,75.54433962,0
0613-WUXUM,19.2,1401.4,20.02,0
7568-PODML,45.3,45.3,45.3,45.3
4458-KVRBJ,25,1510.5,25.60169492,0
5349-IECLD,94.95,178.1,89.05,189.9
1397-XKKWR,35.3,264.8,37.82857143,0
3945-GFWQL,44.55,480.6,40.05,534.6
8097-OMULG,76.75,4541.9,76.98135593,0
6013-BHCAW,81,4976.15,81.57622951,0
0401-WDBXM,105.55,7542.25,104.7534722,0
3387-PLKUI,18.8,251.25,19.32692308,0
6096-EGVTU,24.9,1595.5,24.9296875,0
3797-VTIDR,23.45,23.45,23.45,23.45
5081-NWSUP,64.9,685.55,68.555,0
2580-ATZSQ,61.35,3874.1,59.60153846,0
8085-MSNLK,113.95,6891.4,111.1516129,0
9691-HKOVS,90.15,4916.95,89.39909091,0
9881-VCZEP,54.1,1373,54.92,0
9526-BIHHD,29.7,29.7,29.7,29.7
8757-TFHHJ,49.8,49.8,49.8,0
4523-WXCEF,101.1,6039.9,102.3711864,5964.9
1468-DEFNC,24.4,1548.65,24.19765625,0
5119-KEPFY,95,3440.25,95.5625,0
8364-TRMMK,50.65,151.3,50.43333333,151.95
0916-KNFAJ,69.9,4226.7,69.29016393,0
8319-QBEHW,39.95,1023.75,39.375,0
3063-QFSZL,55.4,55.4,55.4,55.4
8775-LHDJH,90.6,90.6,90.6,90.6
9625-QNLUX,103.25,7074.4,104.0352941,0
3097-NQYSN,86.85,156.35,78.175,173.7
4024-CSNBY,94.25,6849.75,95.13541667,0
7110-BDTWG,47.05,3263.6,45.96619718,0
7493-GVFIO,20.55,1252.85,21.97982456,0
0690-SRQID,19.65,67.55,16.8875,0
9605-WGJVW,70.2,70.2,70.2,0
9114-DPSIA,81,5750,79.86111111,0
4700-UBQMV,75.9,1549.75,73.79761905,0
7711-GQBZC,24.7,1810.55,25.50070423,0
3565-UNOCC,99.05,2952.85,101.8224138,2872.45
4627-MIHJH,110.25,7467.55,108.2253623,0
9795-NREXC,85,5484.4,85.69375,0
8573-CGOCC,19.75,294.9,18.43125,0
7356-AYNJP,23.9,97.5,24.375,0
9249-FXSCK,111.25,5916.45,113.7778846,5785
5493-SDRDQ,55.1,113.35,56.675,110.2
6286-SUUWT,19.95,19.95,19.95,0
4819-HJPIW,25.15,476.8,26.48888889,0
8654-DHAOW,54.15,101.65,50.825,0
5438-QMDDL,59.8,1130.85,59.51842105,0
9812-GHVRI,83.85,3532.25,88.30625,0
5553-AOINX,104.9,6891.45,104.4159091,0
1228-ZLNBX,75.3,1570.7,74.7952381,0
4226-KKDON,66.65,520.95,65.11875,0
3831-YCPUO,109.5,7854.9,109.0958333,0
7445-WMRBW,73.85,3581.4,74.6125,0
3308-DGHKL,19.3,1447.9,20.98405797,0
9924-JPRMC,118.2,8547.15,118.7104167,0
0080-EMYVY,51.45,727.85,51.98928571,0
6218-KNUBD,59.45,357.6,59.6,0
7337-CINUD,19.5,159.35,19.91875,0
7609-NRNCA,19.55,280.85,16.52058824,0
0623-EJQEG,93.55,6069.25,93.37307692,0
7153-CHRBV,59.3,3274.35,57.44473684,0
0871-URUWO,102.25,1359,104.5384615,1329.25
9190-MFJLN,95.9,1777.9,93.57368421,1822.1
6198-PNNSZ,109.8,6109.65,109.1008929,0
3317-VLGQT,78.1,1122.4,80.17142857,0
4132-POCZS,39.9,2020.9,38.86346154,0
5614-DNZCE,64.9,3795.45,65.4387931,0
1095-JUDTC,95.05,4504.55,95.84148936,4467.35
3896-RCYYE,53.4,3579.15,53.42014925,0
9638-JIQYA,24.9,49.7,24.85,0
3258-SANFR,44.7,276.5,46.08333333,0
3726-TBHQT,114,8175.9,115.1535211,0
3190-ITQXP,20.25,890.35,19.35543478,0
0870-VEMYL,53.85,259.8,51.96,269.25
4833-QTJNO,83.85,5588.8,83.41492537,0
3039-MJSLN,20.2,50.6,16.86666667,0
0178-CIIKR,19.95,58,19.33333333,0
5385-SUIRI,104.2,5568.35,107.0836538,5418.4
3982-XWFZQ,50.25,2203.65,52.46785714,2110.5
5774-QPLTF,20.35,938.95,18.779,0
2322-VCZHZ,90,2024.1,88.00434783,0
5010-IPEAQ,54.2,3623.95,54.08880597,0
4009-ALQFH,99.5,2369.05,94.762,2487.5
6383-ZTSIW,99.1,3877.95,99.43461538,0
8990-YOZLV,66.9,4577.9,66.34637681,0
3069-SSVSN,25.85,25.85,25.85,0
5222-IMUKT,91.05,2871.5,89.734375,0
3627-FCRDW,71,672.55,74.72777778,639
7562-GSUHK,93.2,1573.7,98.35625,1491.2
6685-XSHHU,20.95,1270.55,21.17583333,0
8901-UPRHR,109.2,7711.45,107.1034722,0
4903-UYAVB,19.35,126.05,25.21,96.75
0118-JPNOY,85.8,2193.65,84.37115385,0
6776-TLWOI,19.85,64.55,21.51666667,59.55
3845-FXCYS,19.65,31.2,15.6,0
5857-XRECV,20.5,38.25,19.125,0
0725-CXOTM,89.65,3348.1,93.00277778,0
4343-EJVQB,74.35,533.6,76.22857143,0
9000-PLFUZ,49.45,2907.55,48.45916667,0
3427-GGZZI,89.1,1620.8,85.30526316,0
7779-ORAEL,75.15,3480.35,77.34111111,0
0644-OQMDK,70.65,293.85,73.4625,0
4077-CROMM,104.2,3243.45,104.6274194,3230.2
3154-CFSZG,90.05,4137.2,88.02553191,0
2868-MZAGQ,79.25,79.25,79.25,79.25
4847-QNOKA,44.9,44.9,44.9,44.9
2220-IAHLS,19.4,19.4,19.4,0
1658-XUHBX,88.75,5348.65,90.65508475,0
6379-RXJRQ,70.1,659.65,65.965,701
2378-HTWFW,91,3180.5,90.87142857,0
8650-RHRKE,29.65,118.5,29.625,118.6
4377-VDHYI,90.8,3023.85,94.4953125,0
0475-RIJEP,77.85,3365.85,78.2755814,3347.55
1260-TTRXI,54.3,195.3,48.825,217.2
3719-TDVQB,18.95,1031.1,19.09444444,0
6328-ZPBGN,95.15,997.65,90.69545455,1046.65
0201-MIBOL,102.4,6471.85,98.05833333,0
4937-QPZPO,99.9,6241.35,102.3172131,0
2925-VDZHY,88.7,6501.35,90.29652778,0
6981-TDRFT,54.3,2317.1,52.66136364,0
3413-CSSTH,55.7,2237.55,54.57439024,0
8033-VCZGH,103.95,5231.3,104.626,0
4789-KWMXN,110.85,5275.8,112.2510638,5209.95
0224-NIJLP,20.15,165.5,20.6875,0
7542-CYDDM,20.05,358.5,19.91666667,0
4718-WXBGI,91.95,6614.9,91.87361111,0
2867-UIMSS,80.5,80.5,80.5,80.5
8495-PRWFH,55.65,2421.75,57.66071429,0
0439-IFYUN,74.7,1294.6,71.92222222,0
5716-LIBJC,104.15,1299.1,99.93076923,0
2868-LLSKM,83.65,5733.4,84.31470588,0
8111-RKSPX,72.2,305.55,76.3875,288.8
2988-QRAJY,110.05,7430.75,107.692029,0
1585-MQSSU,51.5,900.5,52.97058824,875.5
0071-NDAFP,25.5,630.6,25.224,0
2856-NNASM,89.55,3856.75,89.69186047,3850.65
7328-ZJAJO,19.5,1222.65,20.72288136,0
6458-CYIDZ,80.7,374.8,74.96,0
8559-CIZFV,77.5,1625,77.38095238,1627.5
1090-PYKCI,105.1,7234.8,104.8521739,0
3058-WQDRE,25.15,331.85,25.52692308,0
7547-EKNFS,95.25,3959.35,94.2702381,4000.5
2279-AXJJK,95.65,5088.4,97.85384615,0
6769-DYBQN,85,3969.4,86.29130435,3910
0909-SELIE,80.8,4860.85,79.68606557,0
3417-TSCIC,24.85,788.05,27.17413793,0
1042-HFUCW,54.75,1266.35,50.654,0
4439-JMPMT,85.75,470.95,94.19,428.75
6537-OTKMY,50.75,688.2,45.88,0
8999-EXMNO,20.15,387.7,20.40526316,0
6725-TPKJO,20.05,845.25,19.21022727,0
2446-BEGGB,98.25,560.6,93.43333333,589.5
7162-WPHPM,71.6,4230.25,72.93534483,0
1599-MMYRQ,81.45,4983.05,80.37177419,0
8821-KVZKQ,58.4,4113.15,58.75928571,0
1496-GGSUK,25.7,25.7,25.7,25.7
6434-TTGJP,53.7,521,52.1,0
0042-JVWOJ,19.6,471.85,18.14807692,0
0130-SXOUN,89.4,5976.9,90.55909091,0
2575-GFSOE,69,506.9,72.41428571,483
2330-PQGDQ,84.2,4299.75,84.30882353,0
1452-UZOSF,106.1,7548.6,104.8416667,0
2097-YVPKN,25.75,1654.75,25.45769231,0
2842-JTCCU,46.05,80.35,40.175,92.1
8597-CTXVJ,64.95,4551.5,65.02142857,0
6631-HMANX,85.45,6227.5,86.49305556,0
9962-BFPDU,20.05,20.05,20.05,0
3296-SILRA,76.4,76.4,76.4,76.4
9681-OXGVC,100.5,514,102.8,502.5
6394-HHHZM,20.7,57.5,19.16666667,0
5995-LFTLE,25.3,1474.35,25.41982759,0
5180-UCIIQ,40.05,880.2,40.00909091,881.1
1932-UEDCX,100.6,3270.25,99.09848485,0
7153-OANIO,69.95,69.95,69.95,69.95
5188-HGMLP,74,3919.15,72.57685185,0
0665-XHDJU,99.4,7285.7,101.1902778,0
6521-YYTYI,93.3,93.3,93.3,93.3
8878-HMWBV,49.15,169.05,56.35,147.45
8265-HKSOW,107.45,7658.3,106.3652778,0
3544-FBCAS,83.6,5959.3,82.76805556,0
5331-RGMTT,99.05,5295.7,98.06851852,0
4759-PXTAN,80.1,4693.2,79.54576271,0
7054-DMVAS,65.3,3512.9,65.0537037,0
3428-MMGUB,89.55,5231.2,87.18666667,0
6549-BTYPG,60.8,3603.45,60.0575,0
7823-JSOAG,74.5,217.45,72.48333333,0
3705-RHRFR,99.15,6875.35,99.64275362,0
9374-YOLBJ,19.25,19.25,19.25,0
9074-KGVOX,39.45,2021.35,40.427,0
6128-DAFVY,44.85,2564.95,45.80267857,0
