customer_ID,gender,senior_citizen,partner,dependents,tenure,tenure_group,churn
0983-TATYJ,Female,NO,Yes,No,33,2-4 Years,No
1813-JYWTO,Female,NO,Yes,No,72,5+ Years,No
0156-FVPTA,Male,NO,Yes,No,22,1-2 Years,Yes
1984-FCOWB,Female,NO,Yes,No,70,5+ Years,Yes
0654-HMSHN,Male,NO,Yes,Yes,21,1-2 Years,Yes
6719-OXYBR,Male,NO,No,No,15,1-2 Years,No
3312-ZWLGF,Male,YES,Yes,No,29,2-4 Years,No
6476-YHMGA,Female,NO,Yes,Yes,15,1-2 Years,No
5287-QWLKY,Male,YES,Yes,Yes,71,5+ Years,Yes
0795-XCCTE,Male,YES,No,No,72,5+ Years,No
0168-XZKBB,Female,NO,Yes,No,19,1-2 Years,No
3785-NRHYR,Male,NO,No,No,1,0-1 Year,No
5196-SGOAK,Female,NO,No,No,1,0-1 Year,Yes
4537-DKTAL,Female,NO,No,No,2,0-1 Year,No
7072-MBHEV,Female,YES,Yes,Yes,11,0-1 Year,No
5602-BVFMK,Female,NO,No,No,12,1-2 Years,No
6297-NOOPG,Female,NO,Yes,No,70,5+ Years,No
1891-UAWWU,Female,YES,Yes,No,20,1-2 Years,Yes
8204-TIFGJ,Female,NO,No,No,23,1-2 Years,No
8050-DVOJX,Male,YES,No,No,49,4-5 Years,No
6108-OQZDQ,Female,NO,Yes,Yes,4,0-1 Year,Yes
0363-QJVFX,Male,NO,No,No,32,2-4 Years,Yes
8903-XEBGX,Male,NO,No,Yes,2,0-1 Year,No
8169-SAEJD,Male,YES,Yes,No,69,5+ Years,No
9840-DVNDC,Male,NO,No,No,6,0-1 Year,Yes
1089-XZWHH,Female,NO,Yes,Yes,24,2-4 Years,No
2325-WINES,Female,NO,No,No,32,2-4 Years,No
6064-ZATLR,Female,NO,No,No,27,2-4 Years,No
3096-JRDSO,Female,YES,Yes,No,27,2-4 Years,Yes
7824-PANSQ,Male,NO,No,No,58,4-5 Years,No
8042-JVNFH,Male,NO,No,No,1,0-1 Year,Yes
9648-BCHKM,Female,NO,Yes,Yes,18,1-2 Years,No
2888-ADFAO,Female,NO,Yes,Yes,47,2-4 Years,No
8707-HOEDG,Female,NO,Yes,Yes,70,5+ Years,No
3374-LXDEV,Female,NO,No,No,13,1-2 Years,Yes
4072-IPYLT,Female,NO,Yes,Yes,36,2-4 Years,No
7167-PCEYD,Male,NO,No,No,67,5+ Years,No
4936-YPJNK,Female,NO,No,No,10,0-1 Year,No
1580-BMCMR,Male,YES,No,No,19,1-2 Years,No
4817-KEQSP,Female,NO,Yes,Yes,71,5+ Years,No
6408-WHTEF,Male,NO,Yes,Yes,72,5+ Years,No
9251-AWQGT,Female,NO,Yes,Yes,48,4-5 Years,No
8749-CLJXC,Male,NO,No,No,1,0-1 Year,No
7989-VCQOH,Male,NO,Yes,Yes,18,1-2 Years,No
5049-GLYVG,Male,NO,No,No,1,0-1 Year,Yes
4199-QHJNM,Male,YES,Yes,No,67,5+ Years,No
8882-TLVRW,Male,NO,Yes,Yes,69,5+ Years,No
5883-GTGVD,Male,NO,No,No,19,1-2 Years,Yes
5135-GRQJV,Male,YES,Yes,No,72,5+ Years,No
2384-OVPSA,Female,YES,No,No,38,2-4 Years,No
1371-WEPDS,Male,YES,Yes,No,40,2-4 Years,No
3580-GICBM,Female,NO,Yes,Yes,61,5+ Years,No
4817-QRJSX,Female,NO,No,No,10,0-1 Year,Yes
9730-DRTMJ,Male,NO,Yes,No,32,2-4 Years,No
4686-UXDML,Female,NO,No,No,21,1-2 Years,No
3349-ANQNH,Female,YES,No,No,59,4-5 Years,No
2398-YPMUR,Female,YES,Yes,No,13,1-2 Years,Yes
0932-YIXYU,Female,NO,No,No,47,2-4 Years,No
7480-SPLEF,Male,NO,Yes,Yes,69,5+ Years,No
7636-XUHWW,Male,NO,No,No,2,0-1 Year,No
1431-CYWMH,Female,NO,Yes,Yes,22,1-2 Years,No
5937-EORGB,Male,YES,Yes,No,15,1-2 Years,No
6349-JDHQP,Female,NO,No,No,53,4-5 Years,No
5539-HIVAK,Female,YES,Yes,No,28,2-4 Years,No
5847-MXBEO,Male,NO,No,No,22,1-2 Years,No
9985-MWVIX,Female,NO,No,No,1,0-1 Year,Yes
4583-PARNH,Male,YES,Yes,No,16,1-2 Years,No
1116-FRYVH,Female,NO,Yes,Yes,48,4-5 Years,No
1421-HCERK,Male,YES,Yes,No,30,2-4 Years,No
9633-XQABV,Female,NO,No,No,3,0-1 Year,No
0716-BQNDX,Male,YES,No,No,57,4-5 Years,No
1265-XTECC,Female,YES,Yes,No,68,5+ Years,Yes
1183-CANVH,Female,NO,Yes,No,23,1-2 Years,No
1972-XMUWV,Female,NO,Yes,No,65,5+ Years,No
8679-LZBMD,Male,NO,Yes,No,44,2-4 Years,No
3407-JMJQQ,Female,NO,Yes,Yes,71,5+ Years,No
6252-DFGTK,Female,NO,Yes,No,37,2-4 Years,No
1539-LNKHM,Female,NO,No,No,12,1-2 Years,No
8645-KOMJQ,Male,NO,Yes,Yes,69,5+ Years,No
0289-IVARM,Female,NO,No,No,35,2-4 Years,No
9761-XUJWD,Male,NO,No,No,5,0-1 Year,No
4057-FKCZK,Male,NO,Yes,Yes,58,4-5 Years,No
4291-TPNFG,Male,NO,Yes,No,72,5+ Years,No
6087-YPWHO,Male,NO,Yes,No,72,5+ Years,No
3090-QFUVD,Female,NO,No,No,1,0-1 Year,No
2237-ZFSMY,Female,NO,No,No,39,2-4 Years,Yes
1722-LDZJS,Male,NO,Yes,Yes,53,4-5 Years,No
1818-ESQMW,Female,NO,No,No,27,2-4 Years,No
4871-JTKJF,Female,YES,No,No,1,0-1 Year,Yes
1415-YFWLT,Female,YES,No,No,1,0-1 Year,Yes
7401-RUBNK,Female,NO,Yes,No,18,1-2 Years,No
0506-YLVKJ,Male,NO,Yes,Yes,46,2-4 Years,No
8661-BOYNW,Female,NO,Yes,No,72,5+ Years,No
6711-VTNRE,Female,NO,No,No,36,2-4 Years,Yes
4815-GBTCD,Female,NO,Yes,No,4,0-1 Year,No
2805-AUFQN,Female,NO,No,No,25,2-4 Years,No
0980-PVMRC,Female,NO,Yes,Yes,40,2-4 Years,No
7233-DRTRF,Male,NO,Yes,No,63,5+ Years,No
3500-RMZLT,Female,YES,No,No,15,1-2 Years,Yes
3873-NFTGI,Male,NO,No,No,14,1-2 Years,No
1162-ECVII,Male,YES,Yes,No,72,5+ Years,No
7048-GXDAY,Male,NO,No,No,39,2-4 Years,No
8571-ZCMCX,Female,NO,Yes,Yes,47,2-4 Years,No
1169-WCVAK,Male,NO,Yes,No,19,1-2 Years,No
4548-SDBKE,Female,NO,No,No,5,0-1 Year,Yes
8066-POXGX,Female,NO,No,No,13,1-2 Years,Yes
7129-CAKJW,Female,NO,No,No,17,1-2 Years,No
8695-ARGXZ,Male,YES,Yes,No,34,2-4 Years,No
3570-YUEKJ,Female,NO,No,No,42,2-4 Years,No
4143-OOBWZ,Male,NO,Yes,No,5,0-1 Year,Yes
1555-HAPSU,Female,NO,Yes,Yes,71,5+ Years,No
1697-NVVGY,Male,YES,Yes,No,19,1-2 Years,No
7854-EKTJL,Female,NO,No,Yes,2,0-1 Year,Yes
8464-EETCQ,Male,NO,No,No,57,4-5 Years,No
2419-FSORS,Male,NO,Yes,No,72,5+ Years,No
8132-YPVBX,Female,NO,No,No,6,0-1 Year,No
9102-IAYHT,Female,NO,Yes,Yes,17,1-2 Years,Yes
6754-LZUKA,Male,NO,Yes,No,61,5+ Years,No
3422-LYEPQ,Male,NO,Yes,Yes,1,0-1 Year,Yes
8099-MZPUJ,Male,NO,Yes,Yes,48,4-5 Years,No
0787-LHDYT,Male,NO,No,No,16,1-2 Years,No
2642-DTVCO,Male,YES,No,No,9,0-1 Year,Yes
0374-IOEGQ,Female,NO,No,No,3,0-1 Year,No
4361-JEIVL,Male,NO,No,Yes,1,0-1 Year,Yes
3197-NNYNB,Male,NO,No,No,65,5+ Years,No
3396-DKDEL,Female,NO,Yes,Yes,70,5+ Years,No
1752-OZXFY,Male,NO,Yes,No,60,5+ Years,No
9066-QRSDU,Female,NO,Yes,No,69,5+ Years,No
9112-WSNPU,Female,YES,No,No,35,2-4 Years,No
9867-NNXLC,Female,NO,No,No,22,1-2 Years,No
5321-NTRKC,Male,NO,Yes,Yes,66,5+ Years,No
1363-TXLSL,Male,YES,Yes,No,1,0-1 Year,Yes
9507-EXLTT,Female,NO,Yes,No,1,0-1 Year,Yes
3161-GETRM,Male,NO,Yes,Yes,34,2-4 Years,No
0402-OAMEN,Female,NO,Yes,Yes,72,5+ Years,No
6933-VLYFX,Male,NO,Yes,Yes,31,2-4 Years,No
6754-WKSHP,Male,NO,No,Yes,30,2-4 Years,No
9846-GKXAS,Female,NO,No,No,9,0-1 Year,Yes
6017-PPLPX,Male,NO,Yes,Yes,20,1-2 Years,Yes
4976-LNFVV,Male,YES,Yes,No,19,1-2 Years,No
5055-MGMGF,Female,NO,Yes,No,65,5+ Years,No
4641-FROLU,Female,NO,Yes,Yes,30,2-4 Years,No
2862-JVEOY,Male,NO,No,No,6,0-1 Year,No
2969-QWUBZ,Female,NO,No,No,2,0-1 Year,No
9822-BIIGN,Male,NO,Yes,Yes,53,4-5 Years,No
2077-MPJQO,Male,YES,Yes,No,7,0-1 Year,No
1534-OULXE,Female,NO,Yes,Yes,61,5+ Years,No
7136-RVDTZ,Male,YES,No,No,70,5+ Years,Yes
2971-SGAFL,Female,NO,No,No,13,1-2 Years,No
1480-IVEVR,Male,YES,Yes,No,35,2-4 Years,No
2905-KFQUV,Female,NO,Yes,No,2,0-1 Year,No
4581-SSPWD,Female,NO,No,No,3,0-1 Year,Yes
3370-HXOPH,Female,NO,No,No,3,0-1 Year,No
9391-YZEJW,Female,NO,No,No,62,5+ Years,No
9958-MEKUC,Male,NO,Yes,Yes,72,5+ Years,No
0281-CNTZX,Male,NO,Yes,No,63,5+ Years,No
6927-WTFIV,Male,YES,No,No,20,1-2 Years,Yes
4118-CEVPF,Female,YES,No,No,35,2-4 Years,No
3398-ZOUAA,Male,YES,Yes,No,21,1-2 Years,Yes
9114-VEPUF,Male,NO,Yes,No,62,5+ Years,No
7876-BEUTG,Female,NO,No,No,15,1-2 Years,No
2338-BQEZT,Female,NO,No,No,55,4-5 Years,No
9873-MNDKV,Female,NO,No,No,11,0-1 Year,No
0378-NHQXU,Female,NO,Yes,Yes,17,1-2 Years,Yes
8241-JUIQO,Female,NO,No,No,61,5+ Years,No
2194-IIQOF,Female,NO,Yes,No,71,5+ Years,No
4512-ZUIYL,Female,NO,No,No,2,0-1 Year,Yes
9631-RXVJM,Male,NO,No,No,35,2-4 Years,No
9584-EXCDZ,Female,NO,No,No,17,1-2 Years,No
7969-AULMZ,Female,NO,No,No,21,1-2 Years,Yes
5093-FEGLU,Female,NO,Yes,No,47,2-4 Years,No
2621-UDNLU,Female,NO,Yes,No,3,0-1 Year,No
7526-IVLYU,Male,NO,No,No,3,0-1 Year,No
2428-HYUNX,Male,YES,Yes,No,44,2-4 Years,No
9214-EKVXR,Female,NO,No,No,1,0-1 Year,No
3410-MHHUM,Female,NO,Yes,Yes,44,2-4 Years,No
0568-ONFPC,Male,NO,Yes,Yes,5,0-1 Year,Yes
0733-VUNUW,Male,NO,No,No,24,2-4 Years,Yes
4550-EVXNY,Female,NO,No,Yes,1,0-1 Year,Yes
2122-YWVYA,Female,NO,No,No,18,1-2 Years,No
2968-SSGAA,Female,NO,No,No,10,0-1 Year,Yes
2296-DKZFP,Female,NO,Yes,No,65,5+ Years,No
4844-JJWUY,Female,YES,No,No,1,0-1 Year,Yes
6777-TGHTM,Female,NO,No,No,53,4-5 Years,Yes
8909-BOLNL,Male,NO,No,No,3,0-1 Year,No
6603-YRDCJ,Male,NO,Yes,No,33,2-4 Years,No
3538-WZPHD,Male,NO,No,No,3,0-1 Year,Yes
3229-USWAR,Female,NO,No,No,34,2-4 Years,No
2138-VFAPZ,Female,NO,Yes,Yes,14,1-2 Years,No
6131-JLWZM,Female,NO,No,No,13,1-2 Years,No
4785-QRJHC,Male,YES,Yes,No,46,2-4 Years,Yes
0269-XFESX,Male,NO,Yes,Yes,23,1-2 Years,No
1709-EJDOX,Female,NO,Yes,Yes,47,2-4 Years,No
4316-XCSLJ,Male,NO,No,Yes,17,1-2 Years,No
8610-WFCJF,Female,NO,Yes,Yes,49,4-5 Years,Yes
9693-XMUOB,Male,YES,Yes,No,59,4-5 Years,No
0383-CLDDA,Female,NO,No,No,69,5+ Years,No
4905-JEFDW,Male,NO,No,No,11,0-1 Year,Yes
2709-UQGNP,Male,NO,No,No,10,0-1 Year,No
3549-ZTMNH,Male,NO,Yes,Yes,12,1-2 Years,No
7881-INRLC,Male,NO,No,No,45,2-4 Years,Yes
8033-ATFAS,Female,NO,Yes,Yes,39,2-4 Years,No
1635-NZATJ,Male,YES,Yes,No,71,5+ Years,No
0562-HKHML,Male,NO,Yes,Yes,71,5+ Years,No
8277-RVRSV,Female,NO,Yes,Yes,33,2-4 Years,No
9943-VSZUV,Male,YES,No,No,67,5+ Years,No
0117-LFRMW,Male,NO,Yes,Yes,37,2-4 Years,Yes
6172-FECYY,Male,NO,Yes,Yes,49,4-5 Years,Yes
7054-ENNGU,Female,NO,Yes,No,9,0-1 Year,No
1455-HFBXA,Male,NO,Yes,No,52,4-5 Years,No
9402-CXWPL,Female,NO,No,No,70,5+ Years,No
1628-BIZYP,Male,NO,No,No,1,0-1 Year,No
1965-AKTSX,Female,YES,No,No,14,1-2 Years,Yes
0082-LDZUE,Male,NO,No,No,1,0-1 Year,No
4786-UKSNZ,Male,NO,No,No,1,0-1 Year,Yes
5343-SGUBI,Female,NO,No,No,52,4-5 Years,No
0856-NAOES,Male,NO,No,No,6,0-1 Year,No
1976-AZZPJ,Male,NO,Yes,No,7,0-1 Year,No
7248-VZQLC,Female,YES,No,No,47,2-4 Years,Yes
6156-UZDLF,Female,NO,No,No,26,2-4 Years,No
3099-OONVS,Male,NO,Yes,Yes,25,2-4 Years,No
9500-WBGRP,Male,NO,No,No,69,5+ Years,No
5183-KLYEM,Female,NO,No,No,72,5+ Years,No
5144-PQCDZ,Male,NO,No,No,4,0-1 Year,No
8514-VZHEB,Male,NO,Yes,Yes,59,4-5 Years,No
6625-IUTTT,Male,NO,No,No,67,5+ Years,No
9355-NPPFS,Female,YES,No,No,26,2-4 Years,No
0068-FIGTF,Female,NO,No,No,27,2-4 Years,No
5965-GGPRW,Male,NO,Yes,Yes,72,5+ Years,No
8035-PWSEV,Female,NO,No,No,6,0-1 Year,No
2236-HILPA,Male,NO,Yes,Yes,62,5+ Years,No
1840-BIUOG,Male,NO,No,No,20,1-2 Years,No
1356-MKYSK,Male,NO,No,No,6,0-1 Year,No
6080-LNESI,Male,NO,No,No,51,4-5 Years,No
1830-IPXVJ,Female,NO,Yes,Yes,61,5+ Years,No
5828-DWPIL,Male,YES,Yes,No,62,5+ Years,No
8398-TBIYD,Female,NO,No,No,72,5+ Years,No
0011-IGKFF,Male,YES,Yes,No,13,1-2 Years,Yes
4192-GORJT,Male,NO,Yes,No,5,0-1 Year,Yes
6496-SLWHQ,Male,YES,No,No,3,0-1 Year,Yes
9912-GVSEQ,Female,YES,Yes,No,26,2-4 Years,Yes
2931-FSOHN,Male,YES,No,No,13,1-2 Years,No
9418-RUKPH,Female,NO,Yes,Yes,38,2-4 Years,No
5383-MMTWC,Female,YES,Yes,No,8,0-1 Year,Yes
9971-ZWPBF,Male,YES,Yes,Yes,34,2-4 Years,No
4712-AUQZO,Male,NO,No,No,18,1-2 Years,No
9711-FJTBX,Male,NO,Yes,Yes,56,4-5 Years,No
2908-ZTPNF,Female,NO,No,No,36,2-4 Years,No
7240-ETPTR,Female,NO,Yes,No,9,0-1 Year,Yes
2202-CUYXZ,Male,NO,No,No,1,0-1 Year,Yes
5995-OIGLP,Male,NO,No,No,12,1-2 Years,Yes
8421-WZOOW,Female,YES,Yes,Yes,57,4-5 Years,No
6261-RCVNS,Female,NO,No,No,42,2-4 Years,Yes
7951-QKZPL,Female,NO,Yes,Yes,33,2-4 Years,Yes
1414-YADCW,Male,NO,Yes,No,70,5+ Years,No
8756-RDDLT,Female,NO,No,No,68,5+ Years,No
2862-PFNIK,Male,NO,No,Yes,1,0-1 Year,No
5816-QVHRX,Female,NO,No,No,37,2-4 Years,No
4430-YHXGG,Female,NO,No,Yes,4,0-1 Year,No
6888-SBYAI,Male,NO,No,No,1,0-1 Year,No
7395-XWZOY,Male,NO,No,No,20,1-2 Years,No
7169-YWAMK,Male,NO,Yes,Yes,72,5+ Years,No
3640-PHQXK,Female,NO,No,No,31,2-4 Years,Yes
6877-LGWXO,Male,YES,Yes,No,18,1-2 Years,Yes
6859-RKMZJ,Male,NO,Yes,No,11,0-1 Year,No
2729-VNVAP,Female,NO,Yes,Yes,33,2-4 Years,No
2957-JIRMN,Female,YES,No,No,62,5+ Years,No
2049-BAFNW,Female,NO,No,No,1,0-1 Year,No
3842-QTGDL,Male,NO,Yes,No,16,1-2 Years,No
7163-OCEQI,Male,NO,Yes,Yes,22,1-2 Years,No
9782-LGXMC,Female,NO,Yes,Yes,49,4-5 Years,No
5975-BAICR,Male,NO,Yes,Yes,36,2-4 Years,No
8019-ENHXU,Male,NO,Yes,No,42,2-4 Years,Yes
5167-GBFRE,Male,YES,No,No,4,0-1 Year,Yes
9033-EOXWV,Female,NO,No,No,12,1-2 Years,Yes
4673-KKSLS,Female,NO,No,No,31,2-4 Years,No
4853-OITSN,Male,NO,Yes,No,5,0-1 Year,No
9800-OUIGR,Male,NO,Yes,Yes,66,5+ Years,No
1324-NLTJE,Female,YES,No,No,15,1-2 Years,Yes
2324-EFHVG,Male,NO,No,No,64,5+ Years,No
7094-MSZAO,Male,NO,Yes,Yes,10,0-1 Year,No
1522-VVDMG,Male,NO,Yes,Yes,7,0-1 Year,Yes
6907-CQGPN,Male,NO,No,No,29,2-4 Years,No
0780-XNZFN,Male,NO,No,No,57,4-5 Years,No
0239-OXEXL,Female,NO,No,No,46,2-4 Years,No
2675-IJRGJ,Male,NO,No,No,53,4-5 Years,No
7049-GKVZY,Female,NO,No,No,17,1-2 Years,No
8577-QSOCG,Female,NO,Yes,Yes,38,2-4 Years,No
3721-CNZHX,Male,NO,No,No,15,1-2 Years,No
0212-ISBBF,Female,NO,No,No,22,1-2 Years,No
9185-TQCVP,Male,NO,Yes,No,14,1-2 Years,Yes
3585-YNADK,Female,NO,Yes,No,57,4-5 Years,No
5271-DBYSJ,Male,YES,No,No,11,0-1 Year,No
1099-GODLO,Female,NO,Yes,Yes,1,0-1 Year,No
6828-HMKWP,Male,NO,Yes,Yes,12,1-2 Years,No
5567-WSELE,Male,YES,Yes,No,3,0-1 Year,Yes
1472-TNCWL,Male,NO,No,Yes,36,2-4 Years,No
8063-RJYNF,Male,NO,No,No,16,1-2 Years,Yes
0687-ZVTHB,Male,NO,Yes,Yes,65,5+ Years,Yes
2080-GKCWQ,Male,NO,No,No,2,0-1 Year,No
9661-ACXBS,Female,NO,No,No,42,2-4 Years,Yes
2193-SFWQW,Male,NO,Yes,Yes,72,5+ Years,No
5656-JAMLX,Male,NO,No,No,62,5+ Years,No
3462-BJQQA,Female,NO,No,No,6,0-1 Year,No
0442-TDYUO,Male,NO,Yes,No,48,4-5 Years,No
6733-LRIZX,Male,NO,No,No,35,2-4 Years,No
9503-XJUME,Male,NO,No,Yes,52,4-5 Years,No
4367-NHWMM,Female,NO,No,No,1,0-1 Year,No
3727-RJMEO,Male,NO,Yes,No,6,0-1 Year,Yes
3779-OSWCF,Female,NO,Yes,No,71,5+ Years,No
6736-DHUQI,Female,NO,Yes,Yes,67,5+ Years,No
3915-ODIYG,Male,YES,No,No,60,5+ Years,No
1360-RCYRT,Male,NO,Yes,Yes,23,1-2 Years,No
2724-FJDYW,Male,NO,No,Yes,39,2-4 Years,No
4451-RWASJ,Male,NO,Yes,Yes,15,1-2 Years,No
6646-VRFOL,Male,YES,Yes,No,53,4-5 Years,Yes
3460-TJBWI,Male,NO,Yes,Yes,24,2-4 Years,No
5917-HBSDW,Female,NO,Yes,Yes,37,2-4 Years,No
5685-IIXLY,Female,NO,Yes,Yes,5,0-1 Year,Yes
5671-UUNXD,Female,YES,Yes,No,50,4-5 Years,No
0956-ACVZC,Female,NO,No,No,54,4-5 Years,No
2325-NBPZG,Female,NO,No,No,3,0-1 Year,No
4250-ZBWLV,Male,NO,No,No,68,5+ Years,Yes
4482-FTFFX,Male,NO,No,No,5,0-1 Year,No
8859-DZTGQ,Male,NO,No,No,33,2-4 Years,No
0440-MOGPM,Female,NO,No,No,41,2-4 Years,No
0020-JDNXP,Female,NO,Yes,Yes,34,2-4 Years,No
3752-CQSJI,Female,NO,Yes,Yes,13,1-2 Years,No
5025-GOOKI,Female,NO,No,No,20,1-2 Years,No
4698-KVLLG,Female,YES,No,No,51,4-5 Years,No
5095-AESKG,Female,NO,Yes,No,3,0-1 Year,Yes
2887-JPYLU,Female,NO,No,Yes,41,2-4 Years,No
4770-QAZXN,Female,NO,No,No,13,1-2 Years,No
4896-CPRPF,Male,NO,Yes,Yes,35,2-4 Years,No
1871-MOWRM,Male,NO,Yes,No,12,1-2 Years,Yes
9714-EDSUC,Male,NO,No,No,4,0-1 Year,No
2027-OAQQC,Female,NO,No,No,43,2-4 Years,Yes
0282-NVSJS,Female,YES,Yes,Yes,12,1-2 Years,No
9090-SGQXL,Male,YES,Yes,No,68,5+ Years,Yes
6595-YGXIT,Male,YES,No,No,25,2-4 Years,Yes
7353-YOWFP,Female,NO,No,No,7,0-1 Year,No
9835-ZIITK,Male,YES,Yes,No,66,5+ Years,Yes
8008-ESFLK,Female,NO,Yes,No,53,4-5 Years,No
7537-CBQUZ,Male,YES,No,No,63,5+ Years,No
1555-DJEQW,Female,NO,Yes,Yes,70,5+ Years,Yes
5649-TJHOV,Male,YES,Yes,No,27,2-4 Years,Yes
0519-XUZJU,Female,NO,No,No,1,0-1 Year,Yes
3363-EWLGO,Female,NO,No,No,5,0-1 Year,No
4750-UKWJK,Female,YES,Yes,No,37,2-4 Years,No
6338-AVWCY,Male,NO,No,No,3,0-1 Year,Yes
1689-YQBYY,Female,NO,No,Yes,12,1-2 Years,No
4487-ZYJZK,Female,NO,Yes,Yes,38,2-4 Years,No
2959-FENLU,Female,NO,No,No,9,0-1 Year,No
0708-LGSMF,Male,NO,Yes,No,13,1-2 Years,No
9253-QXKBE,Male,YES,Yes,No,29,2-4 Years,Yes
7634-HLQJR,Female,NO,Yes,Yes,47,2-4 Years,No
0487-RPVUM,Male,NO,Yes,No,61,5+ Years,No
4079-ULGFR,Male,NO,No,No,16,1-2 Years,No
2516-XSJKX,Female,NO,Yes,Yes,41,2-4 Years,No
0057-QBUQH,Female,NO,No,Yes,43,2-4 Years,No
9445-SZLCH,Female,NO,Yes,Yes,36,2-4 Years,Yes
6599-SFQVE,Female,NO,No,No,6,0-1 Year,No
8331-ZXFOE,Female,NO,No,No,58,4-5 Years,No
4003-FUSHP,Male,NO,No,No,19,1-2 Years,No
0356-ERHVT,Male,NO,Yes,No,11,0-1 Year,No
7325-ENZFI,Female,NO,No,No,39,2-4 Years,No
4884-ZTHVF,Female,YES,No,No,8,0-1 Year,No
3920-HIHMQ,Female,NO,No,Yes,26,2-4 Years,No
3055-OYMSE,Female,YES,No,No,53,4-5 Years,No
0613-WUXUM,Female,NO,Yes,Yes,70,5+ Years,No
7568-PODML,Male,NO,No,No,1,0-1 Year,Yes
4458-KVRBJ,Male,NO,No,No,59,4-5 Years,No
5349-IECLD,Male,NO,No,No,2,0-1 Year,Yes
1397-XKKWR,Male,NO,No,No,7,0-1 Year,No
3945-GFWQL,Female,NO,No,Yes,12,1-2 Years,Yes
8097-OMULG,Male,NO,Yes,Yes,59,4-5 Years,No
6013-BHCAW,Male,NO,Yes,Yes,61,5+ Years,No
0401-WDBXM,Male,NO,Yes,Yes,72,5+ Years,No
3387-PLKUI,Female,NO,Yes,Yes,13,1-2 Years,No
6096-EGVTU,Female,NO,Yes,Yes,64,5+ Years,No
3797-VTIDR,Male,NO,Yes,No,1,0-1 Year,Yes
5081-NWSUP,Female,NO,No,No,10,0-1 Year,No
2580-ATZSQ,Female,NO,Yes,Yes,65,5+ Years,No
8085-MSNLK,Female,NO,Yes,No,62,5+ Years,No
9691-HKOVS,Female,NO,Yes,No,55,4-5 Years,No
9881-VCZEP,Female,NO,Yes,No,25,2-4 Years,No
9526-BIHHD,Male,NO,No,No,1,0-1 Year,Yes
8757-TFHHJ,Male,NO,No,No,1,0-1 Year,No
4523-WXCEF,Female,NO,Yes,No,59,4-5 Years,Yes
1468-DEFNC,Male,YES,Yes,Yes,64,5+ Years,No
5119-KEPFY,Male,NO,Yes,No,36,2-4 Years,No
8364-TRMMK,Female,NO,No,No,3,0-1 Year,Yes
0916-KNFAJ,Male,NO,Yes,No,61,5+ Years,No
8319-QBEHW,Male,NO,No,Yes,26,2-4 Years,No
3063-QFSZL,Female,NO,No,No,1,0-1 Year,Yes
8775-LHDJH,Female,YES,Yes,No,1,0-1 Year,Yes
9625-QNLUX,Male,NO,Yes,Yes,68,5+ Years,No
3097-NQYSN,Male,YES,Yes,No,2,0-1 Year,Yes
4024-CSNBY,Female,NO,Yes,No,72,5+ Years,No
7110-BDTWG,Female,NO,Yes,No,71,5+ Years,No
7493-GVFIO,Male,NO,No,No,57,4-5 Years,No
0690-SRQID,Male,NO,No,No,4,0-1 Year,No
9605-WGJVW,Female,YES,No,No,1,0-1 Year,No
9114-DPSIA,Male,NO,Yes,Yes,72,5+ Years,No
4700-UBQMV,Male,NO,Yes,Yes,21,1-2 Years,No
7711-GQBZC,Female,NO,Yes,Yes,71,5+ Years,No
3565-UNOCC,Female,YES,Yes,No,29,2-4 Years,Yes
4627-MIHJH,Female,YES,No,No,69,5+ Years,No
9795-NREXC,Female,NO,Yes,No,64,5+ Years,No
8573-CGOCC,Male,NO,No,No,16,1-2 Years,No
7356-AYNJP,Female,NO,No,No,4,0-1 Year,No
9249-FXSCK,Female,NO,No,No,52,4-5 Years,Yes
5493-SDRDQ,Male,NO,No,No,2,0-1 Year,Yes
6286-SUUWT,Male,NO,No,No,1,0-1 Year,No
4819-HJPIW,Male,NO,No,No,18,1-2 Years,No
8654-DHAOW,Female,NO,No,No,2,0-1 Year,No
5438-QMDDL,Female,NO,Yes,No,19,1-2 Years,No
9812-GHVRI,Female,NO,No,No,40,2-4 Years,No
5553-AOINX,Female,YES,Yes,Yes,66,5+ Years,No
1228-ZLNBX,Male,NO,No,No,21,1-2 Years,No
4226-KKDON,Male,NO,No,No,8,0-1 Year,No
3831-YCPUO,Female,NO,Yes,Yes,72,5+ Years,No
7445-WMRBW,Female,NO,No,No,48,4-5 Years,No
3308-DGHKL,Male,NO,No,No,69,5+ Years,No
9924-JPRMC,Male,NO,No,No,72,5+ Years,No
0080-EMYVY,Female,NO,No,No,14,1-2 Years,No
6218-KNUBD,Male,NO,No,No,6,0-1 Year,No
7337-CINUD,Female,NO,Yes,Yes,8,0-1 Year,No
7609-NRNCA,Female,NO,No,No,17,1-2 Years,No
0623-EJQEG,Male,NO,No,No,65,5+ Years,No
7153-CHRBV,Female,NO,Yes,Yes,57,4-5 Years,No
0871-URUWO,Male,NO,Yes,No,13,1-2 Years,Yes
9190-MFJLN,Male,YES,No,No,19,1-2 Years,Yes
6198-PNNSZ,Female,NO,Yes,No,56,4-5 Years,No
3317-VLGQT,Female,NO,Yes,No,14,1-2 Years,No
4132-POCZS,Male,NO,Yes,No,52,4-5 Years,No
5614-DNZCE,Female,NO,No,No,58,4-5 Years,No
1095-JUDTC,Female,YES,No,No,47,2-4 Years,Yes
